entity,country_code,extra_info
GJA,HN,"{""city"": ""Guanaja"", ""airport_name"": ""La Laguna Airport""}"
PCH,HN,"{""city"": ""Palacios"", ""airport_name"": ""Palacios Airport""}"
PEU,HN,"{""city"": ""Puerto Lempira"", ""airport_name"": ""Puerto Lempira Airport""}"
RTB,HN,"{""city"": ""Coxen Hole"", ""airport_name"": ""Juan Manuel Gálvez International Airport""}"
RUY,HN,"{""city"": ""Copán Ruinas"", ""airport_name"": ""Rioamarillo Airport""}"
XPL,HN,"{""city"": ""Palmerola"", ""airport_name"": ""Palmerola International Airport / José Enrique Soto Cano Air Base""}"
TEA,HN,"{""city"": ""Tela"", ""airport_name"": ""Tela Airport""}"
TGU,HN,"{""city"": ""Tegucigalpa"", ""airport_name"": ""Toncontín International Airport""}"
TJI,HN,"{""city"": ""Trujillo"", ""airport_name"": ""Trujillo Airport""}"
TCF,HN,"{""city"": ""Tocoa"", ""airport_name"": ""Tocoa Airport""}"
SCD,HN,"{""city"": ""Sulaco"", ""airport_name"": ""Sulaco Airport""}"
UII,HN,"{""city"": ""Utila Island"", ""airport_name"": ""Utila Airport""}"
ORO,HN,"{""city"": ""Yoro"", ""airport_name"": ""Yoro Airport""}"
MIZ,AU,"{""city"": ""Mainoru"", ""airport_name"": ""Mainoru Airstrip""}"
MJJ,PG,"{""city"": ""Moki"", ""airport_name"": ""Moki Airport""}"
MJS,MZ,"{""city"": ""Maganja"", ""airport_name"": ""Maganja da Costa Airport""}"
OCJ,JM,"{""city"": ""Boscobel"", ""airport_name"": ""Ian Fleming International Airport""}"
KIN,JM,"{""city"": ""Kingston"", ""airport_name"": ""Norman Manley International Airport""}"
MBJ,JM,"{""city"": ""Montego Bay"", ""airport_name"": ""Sangster International Airport""}"
POT,JM,"{""city"": ""Ken Jones"", ""airport_name"": ""Ken Jones Airport""}"
NEG,JM,"{""city"": ""Negril"", ""airport_name"": ""Negril Airport""}"
KTP,JM,"{""city"": ""Tinson Pen"", ""airport_name"": ""Tinson Pen Airport""}"
MIJ,MH,"{""city"": ""Mili Island"", ""airport_name"": ""Mili Island Airport""}"
HEB,MM,"{""city"": ""Hinthada"", ""airport_name"": ""Hinthada Airport""}"
TZM,MX,"{""city"": ""Tizimin"", ""airport_name"": ""Aeródromo de Cupul""}"
ACA,MX,"{""city"": ""Acapulco"", ""airport_name"": ""General Juan N. Álvarez International Airport""}"
NTR,MX,"{""city"": ""Monterrey"", ""airport_name"": ""Del Norte International Airport""}"
AGU,MX,"{""city"": ""Aguascalientes"", ""airport_name"": ""Jesús Terán Peredo International Airport""}"
HUX,MX,"{""city"": ""Huatulco"", ""airport_name"": ""Bahías de Huatulco International Airport""}"
CNA,MX,"{""city"": ""Cananea"", ""airport_name"": ""Cananea National Airport""}"
CVJ,MX,"{""city"": ""Temixco"", ""airport_name"": ""General Mariano Matamoros International Airport""}"
ACN,MX,"{""city"": ""Ciudad Acuña"", ""airport_name"": ""Ciudad Acuña New International Airport""}"
CME,MX,"{""city"": ""Ciudad del Carmen"", ""airport_name"": ""Ciudad del Carmen International Airport""}"
NCG,MX,"{""city"": ""Nuevo Casas Grandes"", ""airport_name"": ""Aeropuerto Municipal de Nuevo Casas Grandes""}"
CUL,MX,"{""city"": ""Culiacán"", ""airport_name"": ""Bachigualato Federal International Airport""}"
CTM,MX,"{""city"": ""Chetumal"", ""airport_name"": ""Chetumal International Airport""}"
CEN,MX,"{""city"": ""Ciudad Obregón"", ""airport_name"": ""Ciudad Obregón International Airport""}"
CJT,MX,"{""city"": ""Comitán"", ""airport_name"": ""San Antonio Copalar Airport""}"
CPE,MX,"{""city"": ""Campeche"", ""airport_name"": ""Ingeniero Alberto Acuña Ongay International Airport""}"
CJS,MX,"{""city"": ""Ciudad Juárez"", ""airport_name"": ""Abraham González International Airport""}"
CZA,MX,"{""city"": ""Tinúm"", ""airport_name"": ""Chichén Itzá International Airport""}"
CUU,MX,"{""city"": ""Chihuahua"", ""airport_name"": ""General Roberto Fierro Villalobos International Airport""}"
CVM,MX,"{""city"": ""Ciudad Victoria"", ""airport_name"": ""General Pedro Jose Mendez International Airport""}"
CYW,MX,"{""city"": ""Celaya"", ""airport_name"": ""Captain Rogelio Castillo National Airport""}"
CZM,MX,"{""city"": ""Cozumel"", ""airport_name"": ""Cozumel International Airport""}"
CUA,MX,"{""city"": ""Comondú"", ""airport_name"": ""Ciudad Constitución National Airport""}"
MMC,MX,"{""city"": ""Ciudad Mante"", ""airport_name"": ""Ciudad Mante Los Huastecas National Airport""}"
DGO,MX,"{""city"": ""Durango"", ""airport_name"": ""General Guadalupe Victoria International Airport""}"
TPQ,MX,"{""city"": ""Tepic"", ""airport_name"": ""Amado Nervo National Airport""}"
ESE,MX,"{""city"": ""Ensenada"", ""airport_name"": ""Ensenada International Airport / El Ciprés Air Base""}"
GDL,MX,"{""city"": ""Guadalajara"", ""airport_name"": ""Guadalajara International Airport""}"
GYM,MX,"{""city"": ""Guaymas"", ""airport_name"": ""General José María Yáñez International Airport""}"
GUB,MX,"{""city"": ""San Quintín"", ""airport_name"": ""Guerrero Negro Airport""}"
TCN,MX,"{""city"": ""Tehuacán"", ""airport_name"": ""Tehuacán National Airport""}"
HMO,MX,"{""city"": ""Hermosillo"", ""airport_name"": ""General Ignacio P. Garcia International Airport""}"
CLQ,MX,"{""city"": ""Colima"", ""airport_name"": ""Licenciado Miguel de la Madrid International Airport""}"
ISJ,MX,"{""city"": ""Isla Mujeres"", ""airport_name"": ""Isla Mujeres National Airport""}"
SLW,MX,"{""city"": ""Saltillo"", ""airport_name"": ""Plan De Guadalupe International Airport""}"
IZT,MX,"{""city"": ""Ixtepec"", ""airport_name"": ""General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base""}"
JAL,MX,"{""city"": ""Emiliano Zapata"", ""airport_name"": ""El Lencero Airport""}"
AZP,MX,"{""city"": ""Atizapán de Zaragoza"", ""airport_name"": ""Jorge Jiménez Cantú National Airport""}"
LZC,MX,"{""city"": ""Lázaro Cárdenas"", ""airport_name"": ""Lázaro Cárdenas Airport""}"
LMM,MX,"{""city"": ""Los Mochis"", ""airport_name"": ""Valle del Fuerte International Airport""}"
BJX,MX,"{""city"": ""Silao"", ""airport_name"": ""Del Bajío International Airport""}"
LAP,MX,"{""city"": ""La Paz"", ""airport_name"": ""Manuel Márquez de León International Airport""}"
LTO,MX,"{""city"": ""Loreto"", ""airport_name"": ""Loreto International Airport""}"
MAM,MX,"{""city"": ""Matamoros"", ""airport_name"": ""General Servando Canales International Airport""}"
MID,MX,"{""city"": ""Mérida"", ""airport_name"": ""Manuel Crescencio Rejón International Airport""}"
MUG,MX,"{""city"": ""Mulege"", ""airport_name"": ""Mulege Airport""}"
MXL,MX,"{""city"": ""Mexicali"", ""airport_name"": ""General Rodolfo Sánchez Taboada International Airport""}"
MLM,MX,"{""city"": ""Morelia"", ""airport_name"": ""General Francisco J. Mujica International Airport""}"
MTT,MX,"{""city"": ""Cosoleacaque"", ""airport_name"": ""Minatitlán/Coatzacoalcos International Airport""}"
LOV,MX,"{""city"": ""Monclova"", ""airport_name"": ""Monclova International Airport""}"
MEX,MX,"{""city"": ""Ciudad de México"", ""airport_name"": ""Benito Juárez International Airport""}"
MTY,MX,"{""city"": ""Monterrey"", ""airport_name"": ""Monterrey International Airport""}"
MZT,MX,"{""city"": ""Mazatlàn"", ""airport_name"": ""General Rafael Buelna International Airport""}"
NOG,MX,"{""city"": ""Nogales"", ""airport_name"": ""Nogales International Airport""}"
NLD,MX,"{""city"": ""Nuevo Laredo"", ""airport_name"": ""Quetzalcóatl International Airport""}"
OAX,MX,"{""city"": ""Oaxaca"", ""airport_name"": ""Xoxocotlán International Airport""}"
PAZ,MX,"{""city"": ""Poza Rica"", ""airport_name"": ""El Tajín National Airport""}"
PBC,MX,"{""city"": ""Puebla"", ""airport_name"": ""Hermanos Serdán International Airport""}"
PPE,MX,"{""city"": ""Puerto Peñasco"", ""airport_name"": ""Mar de Cortés International Airport""}"
PDS,MX,"{""city"": ""Piedras Negras"", ""airport_name"": ""Piedras Negras International Airport""}"
PCO,MX,"{""city"": ""La Ribera"", ""airport_name"": ""Punta Colorada Airport""}"
UPN,MX,"{""city"": ""Uruapan"", ""airport_name"": ""Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport""}"
PQM,MX,"{""city"": ""Palenque"", ""airport_name"": ""Palenque International Airport""}"
PVR,MX,"{""city"": ""Puerto Vallarta"", ""airport_name"": ""Puerto Vallarta International Airport""}"
PXM,MX,"{""city"": ""Puerto Escondido"", ""airport_name"": ""Puerto Escondido International Airport""}"
QRO,MX,"{""city"": ""Querétaro"", ""airport_name"": ""Querétaro Intercontinental Airport""}"
REX,MX,"{""city"": ""Reynosa"", ""airport_name"": ""General Lucio Blanco International Airport""}"
SJD,MX,"{""city"": ""San José del Cabo"", ""airport_name"": ""Los Cabos International Airport""}"
SFH,MX,"{""city"": ""Mexicali"", ""airport_name"": ""San Felipe International Airport""}"
NLU,MX,"{""city"": ""Mexico City"", ""airport_name"": ""General Felipe Ángeles International Airport""}"
SLP,MX,"{""city"": ""San Luis Potosí"", ""airport_name"": ""Ponciano Arriaga International Airport""}"
SCX,MX,"{""city"": ""Salina Cruz"", ""airport_name"": ""Estación Aeronaval de Salina Cruz""}"
TRC,MX,"{""city"": ""Torreón"", ""airport_name"": ""Francisco Sarabia Tinoco International Airport""}"
TGZ,MX,"{""city"": ""Tuxtla Gutiérrez"", ""airport_name"": ""Angel Albino Corzo International Airport""}"
TIJ,MX,"{""city"": ""Tijuana"", ""airport_name"": ""General Abelardo L. Rodriguez International Airport""}"
TQO,MX,"{""city"": ""Tulum"", ""airport_name"": ""Felipe Carrillo Puerto International Airport""}"
TAM,MX,"{""city"": ""Tampico"", ""airport_name"": ""General Francisco Javier Mina International Airport""}"
TSL,MX,"{""city"": ""Tamuín"", ""airport_name"": ""Tamuín National Airport""}"
TLC,MX,"{""city"": ""Toluca"", ""airport_name"": ""Adolfo López Mateos International Airport""}"
TAP,MX,"{""city"": ""Tapachula"", ""airport_name"": ""Tapachula International Airport""}"
TUY,MX,"{""city"": ""Tulum"", ""airport_name"": ""Base Aeronaval de Tulum""}"
CUN,MX,"{""city"": ""Cancún"", ""airport_name"": ""Cancún International Airport""}"
MMV,PG,"{""city"": ""Mal Island"", ""airport_name"": ""Mal Airport""}"
VSA,MX,"{""city"": ""Villahermosa"", ""airport_name"": ""Carlos Rovirosa Pérez International Airport""}"
VER,MX,"{""city"": ""Veracruz"", ""airport_name"": ""General Heriberto Jara International Airport""}"
ZCL,MX,"{""city"": ""Zacatecas"", ""airport_name"": ""General Leobardo C. Ruiz International Airport""}"
ZIH,MX,"{""city"": ""Ixtapa"", ""airport_name"": ""Ixtapa-Zihuatanejo International Airport""}"
ZMM,MX,"{""city"": ""Zamora"", ""airport_name"": ""Zamora Airport""}"
ZLO,MX,"{""city"": ""Manzanillo"", ""airport_name"": ""Playa de Oro International Airport""}"
BEF,NI,"{""city"": ""Bluefileds"", ""airport_name"": ""Bluefields Airport""}"
BZA,NI,"{""city"": ""Bonanza"", ""airport_name"": ""San Pedro Airport""}"
ECI,NI,"{""city"": ""Tola"", ""airport_name"": ""Costa Esmeralda Airport""}"
RNI,NI,"{""city"": ""Corn Island"", ""airport_name"": ""Corn Island Airport""}"
MGA,NI,"{""city"": ""Managua"", ""airport_name"": ""Augusto C. Sandino (Managua) International Airport""}"
MNP,PG,"{""city"": ""Hermit Islands"", ""airport_name"": ""Maron Island Airport""}"
PUZ,NI,"{""city"": ""Puerto Cabezas"", ""airport_name"": ""Puerto Cabezas Airport""}"
RFS,NI,"{""city"": ""La Rosita"", ""airport_name"": ""Rosita Airport""}"
NCR,NI,"{""city"": ""San Carlos"", ""airport_name"": ""San Carlos Airport""}"
SIU,NI,"{""city"": ""Siuna"", ""airport_name"": ""Siuna""}"
WSP,NI,"{""city"": ""Waspam"", ""airport_name"": ""Waspam Airport""}"
MOH,ID,"{""city"": ""Morowali"", ""airport_name"": ""Maleo Airport""}"
MOS,US,"{""city"": ""Elim"", ""airport_name"": ""Moses Point Airport""}"
BOC,PA,"{""city"": ""Isla Colón"", ""airport_name"": ""Bocas del Toro International Airport""}"
CTD,PA,"{""city"": ""Chitré"", ""airport_name"": ""Alonso Valderrama Airport""}"
CHX,PA,"{""city"": ""Changuinola"", ""airport_name"": ""Changuinola Captain Manuel Niño International Airport""}"
DAV,PA,"{""city"": ""David"", ""airport_name"": ""Enrique Malek International Airport""}"
ONX,PA,"{""city"": ""Colón"", ""airport_name"": ""Enrique Adolfo Jimenez Airport""}"
BLB,PA,"{""city"": ""Panamá City"", ""airport_name"": ""Panamá Pacífico International Airport""}"
MPI,PA,"{""city"": ""Mamitupu"", ""airport_name"": ""Mamitupu Airport""}"
JQE,PA,"{""city"": ""Jaqué"", ""airport_name"": ""Jaqué Airport""}"
PAC,PA,"{""city"": ""Albrook"", ""airport_name"": ""Marcos A. Gelabert International Airport""}"
PUE,PA,"{""city"": ""Puerto Obaldía"", ""airport_name"": ""Puerto Obaldía Airport""}"
PDM,PA,"{""city"": ""Pedasí"", ""airport_name"": ""Capt. J. Montenegro Airport""}"
SYP,PA,"{""city"": ""Santiago"", ""airport_name"": ""Ruben Cantu Airport""}"
RIH,PA,"{""city"": ""Río Hato"", ""airport_name"": ""Scarlett Martinez International Airport""}"
PTY,PA,"{""city"": ""Tocumen"", ""airport_name"": ""Tocumen International Airport""}"
PVE,PA,"{""city"": ""El Porvenir"", ""airport_name"": ""El Porvenir Airport""}"
NBL,PA,"{""city"": ""San Blas"", ""airport_name"": ""Wannukandi Airport""}"
FON,CR,"{""city"": ""La Fortuna"", ""airport_name"": ""La Fortuna Arenal Airport""}"
BAI,CR,"{""city"": ""Punta Arenas"", ""airport_name"": ""Buenos Aires Airport""}"
BCL,CR,"{""city"": ""Pococi"", ""airport_name"": ""Barra del Colorado Airport""}"
TTQ,CR,"{""city"": ""Tortuguero"", ""airport_name"": ""Barra del Tortuguero""}"
OTR,CR,"{""city"": ""Corredores"", ""airport_name"": ""Coto 47 Airport""}"
JAP,CR,"{""city"": ""Puntarenas"", ""airport_name"": ""Chacarita Airport""}"
PLD,CR,"{""city"": ""Carrillo"", ""airport_name"": ""Playa Samara/Carrillo Airport""}"
DRK,CR,"{""city"": ""Puntarenas"", ""airport_name"": ""Drake Bay Airport""}"
FMG,CR,"{""city"": ""Brasilito"", ""airport_name"": ""Flamingo Airport""}"
GLF,CR,"{""city"": ""Golfito"", ""airport_name"": ""Golfito Airport""}"
GPL,CR,"{""city"": ""Pococi"", ""airport_name"": ""Guapiles Airport""}"
PBP,CR,"{""city"": ""Nandayure"", ""airport_name"": ""Islita Airport""}"
LIR,CR,"{""city"": ""Liberia"", ""airport_name"": ""Guanacaste Airport""}"
LSL,CR,"{""city"": ""Los Chiles"", ""airport_name"": ""Los Chiles Airport""}"
LIO,CR,"{""city"": ""Puerto Limon"", ""airport_name"": ""Limon International Airport""}"
CSC,CR,"{""city"": ""Cañas"", ""airport_name"": ""Mojica Airport""}"
NCT,CR,"{""city"": ""Nicoya/Guanacate"", ""airport_name"": ""Guanacaste Airport""}"
NOB,CR,"{""city"": ""Nicoya"", ""airport_name"": ""Nosara Airport""}"
SJO,CR,"{""city"": ""San José (Alajuela)"", ""airport_name"": ""Juan Santamaría International Airport""}"
PJM,CR,"{""city"": ""Puerto Jimenez"", ""airport_name"": ""Puerto Jimenez Airport""}"
PMZ,CR,"{""city"": ""Palmar Sur"", ""airport_name"": ""Palmar Sur Airport""}"
SYQ,CR,"{""city"": ""San Jose"", ""airport_name"": ""Tobías Bolaños International Airport""}"
XQP,CR,"{""city"": ""Quepos"", ""airport_name"": ""Quepos Managua Airport""}"
RFR,CR,"{""city"": ""Rio Frio / Progreso"", ""airport_name"": ""Rio Frio / Progreso Airport""}"
IPZ,CR,"{""city"": ""Pérez Zeledón"", ""airport_name"": ""San Isidro del General Airport""}"
TOO,CR,"{""city"": ""Coto Brus"", ""airport_name"": ""San Vito de Java Airport""}"
MRT,AU,"{""city"": ""Moroak"", ""airport_name"": ""Moroak Airport""}"
TNO,CR,"{""city"": ""Tamarindo"", ""airport_name"": ""Tamarindo Airport""}"
TMU,CR,"{""city"": ""Nicoya"", ""airport_name"": ""Tambor Airport""}"
UPL,CR,"{""city"": ""Upala"", ""airport_name"": ""Upala Airport""}"
MSB,MF,"{""city"": ""Saint Martin"", ""airport_name"": ""Marigot Seaplane Base""}"
SAL,SV,"{""city"": ""San Salvador (San Luis Talpa)"", ""airport_name"": ""Monseñor Óscar Arnulfo Romero International Airport""}"
ILS,SV,"{""city"": ""San Salvador"", ""airport_name"": ""Ilopango International Airport""}"
CYA,HT,"{""city"": ""Les Cayes"", ""airport_name"": ""Antoine-Simon International Airport""}"
CAP,HT,"{""city"": ""Cap Haitien"", ""airport_name"": ""Cap Haitien International Airport""}"
MTX,US,"{""city"": ""Fairbanks"", ""airport_name"": ""Metro Field""}"
JAK,HT,"{""city"": ""Jacmel"", ""airport_name"": ""Jacmel Airport""}"
JEE,HT,"{""city"": ""Carrefour Sanon"", ""airport_name"": ""Jérémie Airport""}"
PAP,HT,"{""city"": ""Port-au-Prince"", ""airport_name"": ""Toussaint Louverture International Airport""}"
PAX,HT,"{""city"": ""Port-de-Paix"", ""airport_name"": ""Port-de-Paix Airport""}"
MTU,MZ,"{""city"": ""Montepuez"", ""airport_name"": ""Montepuez Airport""}"
AHG,MU,"{""city"": ""Vingt Cinq"", ""airport_name"": ""Agalega Island Airstrip""}"
BCA,CU,"{""city"": ""Baracoa"", ""airport_name"": ""Gustavo Rizo Airport""}"
BWW,CU,"{""city"": ""Cayo Santa Maria"", ""airport_name"": ""Las Brujas Airport""}"
BYM,CU,"{""city"": ""Bayamo"", ""airport_name"": ""Carlos Manuel de Cespedes Airport""}"
AVI,CU,"{""city"": ""Ciro Redondo"", ""airport_name"": ""Máximo Gómez Airport""}"
CCC,CU,"{""city"": ""Cayo Coco"", ""airport_name"": ""Jardines Del Rey Airport""}"
CFG,CU,"{""city"": ""Cienfuegos"", ""airport_name"": ""Jaime Gonzalez Airport""}"
CYO,CU,"{""city"": ""Cayo Largo del Sur"", ""airport_name"": ""Vilo Acuña International Airport""}"
CMW,CU,"{""city"": ""Camaguey"", ""airport_name"": ""Ignacio Agramonte International Airport""}"
SCU,CU,"{""city"": ""Santiago"", ""airport_name"": ""Antonio Maceo International Airport""}"
NBW,CU,"{""city"": ""Guantanamo Bay Naval Station"", ""airport_name"": ""Leeward Point Field""}"
GAO,CU,"{""city"": ""Guantánamo"", ""airport_name"": ""Mariana Grajales Airport""}"
HAV,CU,"{""city"": ""Havana"", ""airport_name"": ""José Martí International Airport""}"
HOG,CU,"{""city"": ""Holguin"", ""airport_name"": ""Frank Pais International Airport""}"
VRO,CU,"{""city"": ""Santa Marta"", ""airport_name"": ""Kawama Airport""}"
LCL,CU,"{""city"": ""Pinar del Rio"", ""airport_name"": ""La Coloma Airport""}"
UMA,CU,"{""city"": ""Maisí"", ""airport_name"": ""Alfredo Noa Díaz Airport""}"
MJG,CU,"{""city"": ""Mayajigua"", ""airport_name"": ""Mayajigua Airport""}"
MOA,CU,"{""city"": ""Moa"", ""airport_name"": ""Orestes Acosta Airport""}"
MZO,CU,"{""city"": ""Manzanillo"", ""airport_name"": ""Sierra Maestra International Airport""}"
GER,CU,"{""city"": ""Nueva Gerona"", ""airport_name"": ""Rafael Cabrera Airport""}"
UPB,CU,"{""city"": ""Havana"", ""airport_name"": ""Playa Baracoa Airport""}"
SNU,CU,"{""city"": ""Santa Clara"", ""airport_name"": ""Abel Santamaria Airport""}"
SNJ,CU,"{""city"": ""Sandino"", ""airport_name"": ""San Julián Air Base""}"
SZJ,CU,"{""city"": ""Isla de la Juventud"", ""airport_name"": ""Siguanea Airport""}"
USS,CU,"{""city"": ""Sancti Spiritus"", ""airport_name"": ""Sancti Spiritus Airport""}"
TND,CU,"{""city"": ""Trinidad"", ""airport_name"": ""Alberto Delgado Airport""}"
VRA,CU,"{""city"": ""Matanzas"", ""airport_name"": ""Juan Gualberto Gomez International Airport""}"
VTU,CU,"{""city"": ""Las Tunas"", ""airport_name"": ""Hermanos Ameijeiras Airport""}"
FMT,MV,"{""city"": ""Faresmaathodaa"", ""airport_name"": ""Faresmaathoda Airport""}"
MUM,MV,"{""city"": ""Muli"", ""airport_name"": ""Muli Airport""}"
CYB,KY,"{""city"": ""West End"", ""airport_name"": ""Charles Kirkconnell International Airport""}"
LYB,KY,"{""city"": ""Blossom Village"", ""airport_name"": ""Edward Bodden Little Cayman Airfield""}"
GCM,KY,"{""city"": ""George Town"", ""airport_name"": ""Owen Roberts International Airport""}"
MWR,ZA,"{""city"": ""Motswari Private Game Reserve"", ""airport_name"": ""Motswari Airport""}"
MWU,PG,"{""city"": ""Mussau Island"", ""airport_name"": ""Mussau Airport""}"
AJS,MX,"{""city"": ""Mulegé"", ""airport_name"": ""Punta Abreojos Airport""}"
AZG,MX,"{""city"": ""Apatzingán"", ""airport_name"": ""Apatzingán - Pablo L. Sidar Airport""}"
PCM,MX,"{""city"": ""Playa del Carmen"", ""airport_name"": ""Playa del Carmen National Airport""}"
PCV,MX,"{""city"": ""Mulegé"", ""airport_name"": ""Punta Chivato Airport""}"
SGM,MX,"{""city"": ""Mulegé"", ""airport_name"": ""San Ignacio Airport""}"
UAC,MX,"{""city"": ""San Luis Río Colorado"", ""airport_name"": ""San Luis Río Colorado Airport""}"
XAL,MX,"{""city"": ""Álamos"", ""airport_name"": ""Álamos Airport""}"
MXC,US,"{""city"": ""Monticello"", ""airport_name"": ""Monticello Airport""}"
GTK,MY,"{""city"": ""Sungai Tekai"", ""airport_name"": ""Sungai Tekai Airport""}"
LBP,MY,"{""city"": ""Long Banga"", ""airport_name"": ""Long Banga Airport""}"
SPT,MY,"{""city"": ""Sipitang"", ""airport_name"": ""Sipitang Airport""}"
MAY,BS,"{""city"": ""Mangrove Cay"", ""airport_name"": ""Clarence A. Bain Airport""}"
ASD,BS,"{""city"": ""Andros Town"", ""airport_name"": ""Andros Town Airport""}"
TZN,BS,"{""city"": ""Andros"", ""airport_name"": ""Congo Town Airport""}"
MHH,BS,"{""city"": ""Marsh Harbour"", ""airport_name"": ""Leonard M Thompson International Airport""}"
SAQ,BS,"{""city"": ""Andros Island"", ""airport_name"": ""San Andros Airport""}"
AXP,BS,"{""city"": ""Spring Point"", ""airport_name"": ""Spring Point Airport""}"
TCB,BS,"{""city"": ""Treasure Cay"", ""airport_name"": ""Treasure Cay Airport""}"
WKR,BS,"{""city"": ""Walkers Cay"", ""airport_name"": ""Walkers Cay Airport""}"
CCZ,BS,"{""city"": ""Chub Cay"", ""airport_name"": ""Chub Cay Airport""}"
GHC,BS,"{""city"": ""Bullocks Harbour"", ""airport_name"": ""Great Harbour Cay Airport""}"
BIM,BS,"{""city"": ""South Bimini"", ""airport_name"": ""South Bimini Airport""}"
ATC,BS,"{""city"": ""Arthur's Town"", ""airport_name"": ""Arthur's Town Airport""}"
TBI,BS,"{""city"": ""Cat Island"", ""airport_name"": ""New Bight Airport""}"
CXY,BS,"{""city"": ""North Cat Cay"", ""airport_name"": ""Cat Cay Airport""}"
CRI,BS,"{""city"": ""Colonel Hill"", ""airport_name"": ""Colonel Hill Airport""}"
PWN,BS,"{""city"": ""Pitts Town"", ""airport_name"": ""Pitts Town Airport""}"
GGT,BS,"{""city"": ""Moss Town"", ""airport_name"": ""Exuma International Airport""}"
ELH,BS,"{""city"": ""North Eleuthera"", ""airport_name"": ""North Eleuthera Airport""}"
GHB,BS,"{""city"": ""Governor's Harbour"", ""airport_name"": ""Governor's Harbour Airport""}"
NMC,BS,"{""city"": ""Normans Cay"", ""airport_name"": ""Normans Cay Airport""}"
RSD,BS,"{""city"": ""Rock Sound"", ""airport_name"": ""Rock Sound Airport""}"
TYM,BS,"{""city"": ""Staniel Cay"", ""airport_name"": ""Staniel Cay Airport""}"
FPO,BS,"{""city"": ""Freeport"", ""airport_name"": ""Grand Bahama International Airport""}"
WTD,BS,"{""city"": ""West End"", ""airport_name"": ""West End Airport""}"
IGA,BS,"{""city"": ""Matthew Town"", ""airport_name"": ""Inagua Airport""}"
MYK,US,"{""city"": ""May Creek"", ""airport_name"": ""May Creek Airport""}"
LGI,BS,"{""city"": ""Deadman's Cay"", ""airport_name"": ""Deadman's Cay Airport""}"
SML,BS,"{""city"": ""Stella Maris"", ""airport_name"": ""Stella Maris Airport""}"
MYG,BS,"{""city"": ""Abraham Bay Settlement"", ""airport_name"": ""Mayaguana Airport""}"
NAS,BS,"{""city"": ""Nassau"", ""airport_name"": ""Lynden Pindling International Airport""}"
DCT,BS,"{""city"": ""Duncan Town"", ""airport_name"": ""Duncan Town Airport""}"
RCY,BS,"{""city"": ""Port Nelson"", ""airport_name"": ""Rum Cay International Airport""}"
MYS,ET,"{""city"": ""Moyale"", ""airport_name"": ""Moyale Airport""}"
ZSA,BS,"{""city"": ""San Salvador"", ""airport_name"": ""San Salvador Airport""}"
NTC,MZ,"{""city"": ""Santa Carolina"", ""airport_name"": ""Paradise Island Airport""}"
TGS,MZ,"{""city"": ""Chokwé"", ""airport_name"": ""Chokwé Airport""}"
BZE,BZ,"{""city"": ""Belize City"", ""airport_name"": ""Philip S. W. Goldson International Airport""}"
MZE,BZ,"{""city"": """", ""airport_name"": ""Manatee Airport""}"
CYD,BZ,"{""city"": ""Maya Flats"", ""airport_name"": ""San Ignacio Town (Maya Flats) Airstrip""}"
PLJ,BZ,"{""city"": ""Placencia"", ""airport_name"": ""Placencia Airport""}"
IMI,MH,"{""city"": ""Arno Atoll"", ""airport_name"": ""Ine Airport""}"
BQI,,"{""city"": ""Bagani"", ""airport_name"": ""Bagani Airport""}"
AIT,CK,"{""city"": ""Aitutaki"", ""airport_name"": ""Aitutaki Airport""}"
AIU,CK,"{""city"": ""Atiu Island"", ""airport_name"": ""Enua Airport""}"
MGS,CK,"{""city"": ""Mangaia Island"", ""airport_name"": ""Mangaia Island Airport""}"
MHX,CK,"{""city"": ""Manihiki Island"", ""airport_name"": ""Manihiki Island Airport""}"
MUK,CK,"{""city"": ""Mauke Island"", ""airport_name"": ""Mauke Airport""}"
MOI,CK,"{""city"": ""Mitiaro Island"", ""airport_name"": ""Mitiaro Island Airport""}"
PZK,CK,"{""city"": ""Pukapuka Atoll"", ""airport_name"": ""Pukapuka Island Airport""}"
PYE,CK,"{""city"": ""Penrhyn Island"", ""airport_name"": ""Tongareva Airport""}"
RAR,CK,"{""city"": ""Avarua"", ""airport_name"": ""Rarotonga International Airport""}"
EPG,US,"{""city"": ""Weeping Water"", ""airport_name"": ""Browns Airport""}"
ICI,FJ,"{""city"": ""Cicia"", ""airport_name"": ""Cicia Airport""}"
CST,FJ,"{""city"": ""Castaway Island"", ""airport_name"": ""Castaway Island Seaplane Base""}"
NAN,FJ,"{""city"": ""Nadi"", ""airport_name"": ""Nadi International Airport""}"
PTF,FJ,"{""city"": ""Malolo Lailai Island"", ""airport_name"": ""Malolo Lailai Island Airport""}"
RBI,FJ,"{""city"": ""Rabi Island"", ""airport_name"": ""Rabi Island Airport""}"
KDV,FJ,"{""city"": ""Vunisea"", ""airport_name"": ""Vunisea Airport""}"
MNF,FJ,"{""city"": ""Mana Island"", ""airport_name"": ""Mana Island Airport""}"
MFJ,FJ,"{""city"": ""Moala"", ""airport_name"": ""Moala Airport""}"
SUV,FJ,"{""city"": ""Nausori"", ""airport_name"": ""Nausori International Airport""}"
LEV,FJ,"{""city"": ""Bureta"", ""airport_name"": ""Levuka Airfield""}"
