entity,country_code,extra_info
문글램핑,KR,"{""category"": ""campsite""}"
moon glamping,KR,"{""category"": ""campsite""}"
경기도청소년야영장,KR,"{""category"": ""campsite""}"
Gyeonggi Youth Campground,KR,"{""category"": ""campsite""}"
용화산테마파크캠핑장,KR,"{""category"": ""campsite""}"
Yonghwasan Theme Park Camping Site,KR,"{""category"": ""campsite""}"
국립운문산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Unmunsan National Recreational Forest Campground,KR,"{""category"": ""campsite""}"
국립운장산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Unjangsan National Recreational Forest Campground,KR,"{""category"": ""campsite""}"
햇살아래캠핑장,KR,"{""category"": ""campsite""}"
Sunlight Campground,KR,"{""category"": ""campsite""}"
문성자연휴양림오토캠핑장,KR,"{""category"": ""campsite""}"
Munseong Natural Recreation Forest Auto Camping Site,KR,"{""category"": ""campsite""}"
봉황산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Bonghwangsan Recreational Forest Campground,KR,"{""category"": ""campsite""}"
붉은오름자연휴양림 숲속야영장,KR,"{""category"": ""campsite""}"
Red Oreum Natural Recreation Forest Campground,KR,"{""category"": ""campsite""}"
비학산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Bihaksan Recreational Forest Campground,KR,"{""category"": ""campsite""}"
상주성주봉자연휴양림야영장,KR,"{""category"": ""campsite""}"
Sangju Seongjubong Natural Recreation Forest Campground,KR,"{""category"": ""campsite""}"
서귀포자연휴양림캠핑장,KR,"{""category"": ""campsite""}"
Seogwipo Natural Recreation Forest Camping Site,KR,"{""category"": ""campsite""}"
서운산자연휴양림자동차야영장,KR,"{""category"": ""campsite""}"
Seounsan Natural Recreation Forest Car Campground,KR,"{""category"": ""campsite""}"
성불산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Seongbulsan Recreational Forest Campground,KR,"{""category"": ""campsite""}"
성주산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Seongjusan Recreational Forest Campground,KR,"{""category"": ""campsite""}"
송정자연휴양림야영장,KR,"{""category"": ""campsite""}"
Songjeong Recreational Forest Campground,KR,"{""category"": ""campsite""}"
무주향로산자연휴양림별빛하루야영장,KR,"{""category"": ""campsite""}"
Muju Hyangnosan Natural Recreation Forest Starlight Haru Campground,KR,"{""category"": ""campsite""}"
무주반디랜드청소년야영장,KR,"{""category"": ""campsite""}"
Muju Bandi Land Youth Campground,KR,"{""category"": ""campsite""}"
안동계명산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Andong Gyemyeongsan Natural Recreation Forest Campground,KR,"{""category"": ""campsite""}"
오도산자연휴양림캠핑장,KR,"{""category"": ""campsite""}"
Odosan Recreational Forest Camping Site,KR,"{""category"": ""campsite""}"
옥성자연휴양림야영장,KR,"{""category"": ""campsite""}"
Okseong Recreational Forest Campground,KR,"{""category"": ""campsite""}"
장태산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Jangtaesan Natural Recreation Forest Campground,KR,"{""category"": ""campsite""}"
장령산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Jangnyeongsan Nature Recreation Forest,KR,"{""category"": ""campsite""}"
국립황정산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Hwangjeongsan National Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
국립삼봉자연휴양림야영장,KR,"{""category"": ""campsite""}"
Sambongjayeonhyuyangnim Campsite,KR,"{""category"": ""campsite""}"
제암산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Jeamsan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
주작산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Jujaksan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
축령산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Chungnyungsan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
치악산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Chiaksan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
칠갑산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Chilgapsan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
태백고원자연휴양림야영장,KR,"{""category"": ""campsite""}"
Taebaek Plateau Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
팔공산금화자연휴양림캠핑장,KR,"{""category"": ""campsite""}"
Palgongsan Geumhwa Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
팔영산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Palyeongsan Nature Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
하추자연휴양림야영장,KR,"{""category"": ""campsite""}"
Hachu Nature Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
화왕산자연휴양림야영장,KR,"{""category"": ""campsite""}"
Hwawangsan Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
유치자연휴양림캠핑장,KR,"{""category"": ""campsite""}"
Yuchi Natural Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
운주산승마자연휴양림야영장,KR,"{""category"": ""campsite""}"
Unjusan Horse Riding Recreation Forest Campsite,KR,"{""category"": ""campsite""}"
마로산성,KR,"{""category"": ""castle""}"
Marosanseong,KR,"{""category"": ""castle""}"
위봉산성,KR,"{""category"": ""castle""}"
Wibongsanseong,KR,"{""category"": ""castle""}"
둔덕기성,KR,"{""category"": ""castle""}"
Dundeokgiseong,KR,"{""category"": ""castle""}"
덕주산성,KR,"{""category"": ""castle""}"
Deokjusanseong,KR,"{""category"": ""castle""}"
창원제포성지,KR,"{""category"": ""castle""}"
Changwon Jeposeongji,KR,"{""category"": ""castle""}"
창원웅천읍성,KR,"{""category"": ""castle""}"
Changwon Ungcheonupseong,KR,"{""category"": ""castle""}"
태봉산성,KR,"{""category"": ""castle""}"
Taebongsanseong,KR,"{""category"": ""castle""}"
수원고읍성,KR,"{""category"": ""castle""}"
Suwongoeupseong Walled Town,KR,"{""category"": ""castle""}"
창원안골왜성,KR,"{""category"": ""castle""}"
Angol Japanese Fortress,KR,"{""category"": ""castle""}"
합포성지,KR,"{""category"": ""castle""}"
Happoseongji,KR,"{""category"": ""castle""}"
양주대모산성,KR,"{""category"": ""castle""}"
Yangju-Daemosanseong,KR,"{""category"": ""castle""}"
창원이산성지,KR,"{""category"": ""castle""}"
Changwon Isanseongji,KR,"{""category"": ""castle""}"
양천고성,KR,"{""category"": ""castle""}"
YangcheonGoseong,KR,"{""category"": ""castle""}"
아차산성,KR,"{""category"": ""castle""}"
Achasanseong Fortress,KR,"{""category"": ""castle""}"
몽촌토성,KR,"{""category"": ""castle""}"
Mongchontoseong Fortress,KR,"{""category"": ""castle""}"
창녕성산산성,KR,"{""category"": ""castle""}"
"Seongsansanseong Fortress, Changnyeong",KR,"{""category"": ""castle""}"
창원웅천왜성,KR,"{""category"": ""castle""}"
Ungcheon Japanese Fortress,KR,"{""category"": ""castle""}"
풍납토성,KR,"{""category"": ""castle""}"
Pungnaptoseong,KR,"{""category"": ""castle""}"
호암산성,KR,"{""category"": ""castle""}"
Hoamsanseong,KR,"{""category"": ""castle""}"
창녕화왕산성,KR,"{""category"": ""castle""}"
"Hwawangsanseong Fortress, Changnyeong",KR,"{""category"": ""castle""}"
불암산성,KR,"{""category"": ""castle""}"
Bulamsanseong Fortress,KR,"{""category"": ""castle""}"
거창거열성,KR,"{""category"": ""castle""}"
Geochang GeoyeolSanseong,KR,"{""category"": ""castle""}"
김해양동산성,KR,"{""category"": ""castle""}"
GimhaeYangdongSanseong,KR,"{""category"": ""castle""}"
금오산성,KR,"{""category"": ""castle""}"
Geumosanseong Fortress,KR,"{""category"": ""castle""}"
함안성산산성,KR,"{""category"": ""castle""}"
Haman Seongsanseong Fortress,KR,"{""category"": ""castle""}"
아차산 일대 보루군,KR,"{""category"": ""castle""}"
Forts in Achasan Mountain,KR,"{""category"": ""castle""}"
김해분산성,KR,"{""category"": ""castle""}"
Bunsanseong,KR,"{""category"": ""castle""}"
김해읍성,KR,"{""category"": ""castle""}"
Gimhaeeupseong,KR,"{""category"": ""castle""}"
남해금오산성,KR,"{""category"": ""castle""}"
Namhae Geumosanseong,KR,"{""category"": ""castle""}"
남해대국산성,KR,"{""category"": ""castle""}"
Namhae Daeguksanseong,KR,"{""category"": ""castle""}"
남해선소왜성,KR,"{""category"": ""castle""}"
Seonso Japanese Fortress,KR,"{""category"": ""castle""}"
남해장성,KR,"{""category"": ""castle""}"
Namhaejangseong,KR,"{""category"": ""castle""}"
김해농소왜성지,KR,"{""category"": ""castle""}"
Nongso Waeseong,KR,"{""category"": ""castle""}"
마사왜성지,KR,"{""category"": ""castle""}"
Masa Waeseong,KR,"{""category"": ""castle""}"
마산일본성,KR,"{""category"": ""castle""}"
Masan Japanese Fortress,KR,"{""category"": ""castle""}"
밀양읍성,KR,"{""category"": ""castle""}"
Miryangeupseong Fortress,KR,"{""category"": ""castle""}"
밀양추화산성,KR,"{""category"": ""castle""}"
Miryang Chuhwasanseong,KR,"{""category"": ""castle""}"
사천선진리성,KR,"{""category"": ""castle""}"
"Waeseong in Seonjin-ri, Sacheon",KR,"{""category"": ""castle""}"
양산북부동산성,KR,"{""category"": ""castle""}"
Yangsan Bukbu Dongsanseong,KR,"{""category"": ""castle""}"
양산신기리산성,KR,"{""category"": ""castle""}"
Yangsan singirisanseong,KR,"{""category"": ""castle""}"
양산증산리왜성,KR,"{""category"": ""castle""}"
Yangsan Jeungsan-ri Japanese Fortress,KR,"{""category"": ""castle""}"
양산우불산성,KR,"{""category"": ""castle""}"
Yangsan Ubulsanseong,KR,"{""category"": ""castle""}"
독용산성,KR,"{""category"": ""castle""}"
Dokyongsanseong,KR,"{""category"": ""castle""}"
진주 전 송대산성,KR,"{""category"": ""castle""}"
Jinju Songdaesanseong,KR,"{""category"": ""castle""}"
창녕목마산성,KR,"{""category"": ""castle""}"
Mongmasanseong Fortress,KR,"{""category"": ""castle""}"
경주월성,KR,"{""category"": ""castle""}"
Wolseong Fortress,KR,"{""category"": ""castle""}"
관문성,KR,"{""category"": ""castle""}"
Gwanmunseong,KR,"{""category"": ""castle""}"
강화광성보,KR,"{""category"": ""castle""}"
ganghwagwangseongbo,KR,"{""category"": ""castle""}"
계양산성,KR,"{""category"": ""castle""}"
gyeyangsanseong,KR,"{""category"": ""castle""}"
문경관문,KR,"{""category"": ""castle""}"
Mungyeong Saejae Gateway,KR,"{""category"": ""castle""}"
장동산성,KR,"{""category"": ""castle""}"
Jangdongsanseong Fortress,KR,"{""category"": ""castle""}"
갈현성,KR,"{""category"": ""castle""}"
Galhyeonseong,KR,"{""category"": ""castle""}"
성치산성,KR,"{""category"": ""castle""}"
Seongchisanseong Fortress,KR,"{""category"": ""castle""}"
노고산성,KR,"{""category"": ""castle""}"
Nogosanseong Fortress,KR,"{""category"": ""castle""}"
삼정동산성,KR,"{""category"": ""castle""}"
Samjeong Dongsanseong Fortress,KR,"{""category"": ""castle""}"
구성동산성,KR,"{""category"": ""castle""}"
Guseong Dongsanseong Fortress,KR,"{""category"": ""castle""}"
적오산성,KR,"{""category"": ""castle""}"
Jeokosanseong Fortress,KR,"{""category"": ""castle""}"
성북동산성,KR,"{""category"": ""castle""}"
Seongbuk Dongsanseong Fortress,KR,"{""category"": ""castle""}"
안산동산성,KR,"{""category"": ""castle""}"
Ansan Dongsanseong Fortress,KR,"{""category"": ""castle""}"
보문산성,KR,"{""category"": ""castle""}"
Bomunsanseong Fortress,KR,"{""category"": ""castle""}"
눌차왜성,KR,"{""category"": ""castle""}"
nulcha Japanese Fortress,KR,"{""category"": ""castle""}"
구포왜성,KR,"{""category"": ""castle""}"
Gupo Japanese Fortress,KR,"{""category"": ""castle""}"
김해죽도왜성,KR,"{""category"": ""castle""}"
Jukdo Japanese Fortress,KR,"{""category"": ""castle""}"
동래읍성지,KR,"{""category"": ""castle""}"
Dongnae Eupseong Fortress Site,KR,"{""category"": ""castle""}"
천성진성,KR,"{""category"": ""castle""}"
Cheonseongjinseong,KR,"{""category"": ""castle""}"
강화덕진진,KR,"{""category"": ""castle""}"
Ganghwa Deokjinjin,KR,"{""category"": ""castle""}"
개운포성지,KR,"{""category"": ""castle""}"
Gaeunpo Fortress Remains,KR,"{""category"": ""castle""}"
남목마성,KR,"{""category"": ""castle""}"
Nammok Castle,KR,"{""category"": ""castle""}"
서생포만호진성,KR,"{""category"": ""castle""}"
Seosaengpomanhojinseong Fortress,KR,"{""category"": ""castle""}"
서생포왜성,KR,"{""category"": ""castle""}"
Seosaengpo Japanese Fortress,KR,"{""category"": ""castle""}"
순천왜성,KR,"{""category"": ""castle""}"
Suncheon Japanese Castle,KR,"{""category"": ""castle""}"
순천검단산성,KR,"{""category"": ""castle""}"
Geomdan Sanseong Fortress,KR,"{""category"": ""castle""}"
운화리성지,KR,"{""category"": ""castle""}"
unhwaliseongji,KR,"{""category"": ""castle""}"
울산경상좌도병영성,KR,"{""category"": ""castle""}"
ulsangyeongsangjwadobyeong-yeongseong,KR,"{""category"": ""castle""}"
울산왜성,KR,"{""category"": ""castle""}"
Ulsan Japanese Castle,KR,"{""category"": ""castle""}"
강화초지진,KR,"{""category"": ""castle""}"
Chojijin Fort,KR,"{""category"": ""castle""}"
기박산성,KR,"{""category"": ""castle""}"
gibagsanseong,KR,"{""category"": ""castle""}"
유포석보,KR,"{""category"": ""castle""}"
yuposeogbo,KR,"{""category"": ""castle""}"
문학산성,KR,"{""category"": ""castle""}"
munhagsanseong,KR,"{""category"": ""castle""}"
장미산성,KR,"{""category"": ""castle""}"
Jangmisanseong,KR,"{""category"": ""castle""}"
솔트베이 골프클럽,KR,"{""category"": ""golf_club""}"
Salt Bay GC,KR,"{""category"": ""golf_club""}"
올림픽CC,KR,"{""category"": ""golf_club""}"
Olympic CC,KR,"{""category"": ""golf_club""}"
한양파인CC,KR,"{""category"": ""golf_club""}"
Hanyang Pine CC,KR,"{""category"": ""golf_club""}"
123골프클럽,KR,"{""category"": ""golf_club""}"
123 GC,KR,"{""category"": ""golf_club""}"
강남300CC,KR,"{""category"": ""golf_club""}"
Gangnam 300CC,KR,"{""category"": ""golf_club""}"
로제비앙 골프클럽 곤지암,KR,"{""category"": ""golf_club""}"
Rosevian GC Gonjiam,KR,"{""category"": ""golf_club""}"
그린힐CC,KR,"{""category"": ""golf_club""}"
Green Hill CC,KR,"{""category"": ""golf_club""}"
남촌골프클럽,KR,"{""category"": ""golf_club""}"
Namchon GC,KR,"{""category"": ""golf_club""}"
뉴서울CC,KR,"{""category"": ""golf_club""}"
New Seoul CC,KR,"{""category"": ""golf_club""}"
서창퍼블릭골프클럽,KR,"{""category"": ""golf_club""}"
Seochang Public GC,KR,"{""category"": ""golf_club""}"
이스트밸리CC,KR,"{""category"": ""golf_club""}"
East Valley CC,KR,"{""category"": ""golf_club""}"
중부컨트리클럽,KR,"{""category"": ""golf_club""}"
Jungbu CC,KR,"{""category"": ""golf_club""}"
곤지암GC,KR,"{""category"": ""golf_club""}"
Gonjiam GC,KR,"{""category"": ""golf_club""}"
안양컨트리클럽,KR,"{""category"": ""golf_club""}"
Anyang CC,KR,"{""category"": ""golf_club""}"
김포씨사이드CC,KR,"{""category"": ""golf_club""}"
Gimpo Seaside CC,KR,"{""category"": ""golf_club""}"
거제뷰컨트리클럽,KR,"{""category"": ""golf_club""}"
Geoje View CC,KR,"{""category"": ""golf_club""}"
88CC,KR,"{""category"": ""golf_club""}"
에이원CC,KR,"{""category"": ""golf_club""}"
A-one CC,KR,"{""category"": ""golf_club""}"
글렌로스골프클럽,KR,"{""category"": ""golf_club""}"
Glen Ross GC,KR,"{""category"": ""golf_club""}"
남부CC,KR,"{""category"": ""golf_club""}"
Nambu CC,KR,"{""category"": ""golf_club""}"
레이크사이드CC,KR,"{""category"": ""golf_club""}"
Lakeside CC,KR,"{""category"": ""golf_club""}"
한림용인CC,KR,"{""category"": ""golf_club""}"
Hanrim Yongin CC,KR,"{""category"": ""golf_club""}"
블루원 용인CC,KR,"{""category"": ""golf_club""}"
Blue One Yongin CC,KR,"{""category"": ""golf_club""}"
써닝포인트CC,KR,"{""category"": ""golf_club""}"
Sunning Point CC,KR,"{""category"": ""golf_club""}"
세현 컨트리클럽,KR,"{""category"": ""golf_club""}"
Sehyeon CC,KR,"{""category"": ""golf_club""}"
수원CC,KR,"{""category"": ""golf_club""}"
Suwon CC,KR,"{""category"": ""golf_club""}"
신원CC,KR,"{""category"": ""golf_club""}"
Shinwon CC,KR,"{""category"": ""golf_club""}"
아시아나CC,KR,"{""category"": ""golf_club""}"
Asiana CC,KR,"{""category"": ""golf_club""}"
양지파인CC,KR,"{""category"": ""golf_club""}"
Yangji Pine CC,KR,"{""category"": ""golf_club""}"
용인CC,KR,"{""category"": ""golf_club""}"
Yongin CC,KR,"{""category"": ""golf_club""}"
은화삼CC,KR,"{""category"": ""golf_club""}"
Eunhwasam CC,KR,"{""category"": ""golf_club""}"
지산컨트리클럽,KR,"{""category"": ""golf_club""}"
Jisan CC,KR,"{""category"": ""golf_club""}"
가야CC,KR,"{""category"": ""golf_club""}"
Gaya CC,KR,"{""category"": ""golf_club""}"
태광CC,KR,"{""category"": ""golf_club""}"
Taekwang CC,KR,"{""category"": ""golf_club""}"
플라자CC 용인,KR,"{""category"": ""golf_club""}"
Plaza CC Yongin,KR,"{""category"": ""golf_club""}"
한성CC,KR,"{""category"": ""golf_club""}"
Hansung CC,KR,"{""category"": ""golf_club""}"
한원CC,KR,"{""category"": ""golf_club""}"
Hanwon CC,KR,"{""category"": ""golf_club""}"
해솔리아CC,KR,"{""category"": ""golf_club""}"
Haesol Ria CC,KR,"{""category"": ""golf_club""}"
화산CC,KR,"{""category"": ""golf_club""}"
Hwasan CC,KR,"{""category"": ""golf_club""}"
코리아퍼블릭CC,KR,"{""category"": ""golf_club""}"
Korea Public CC,KR,"{""category"": ""golf_club""}"
서서울CC,KR,"{""category"": ""golf_club""}"
Seoseoul CC,KR,"{""category"": ""golf_club""}"
서원밸리CC,KR,"{""category"": ""golf_club""}"
Seowon Valley CC,KR,"{""category"": ""golf_club""}"
스마트KU골프파빌리온,KR,"{""category"": ""golf_club""}"
Smart KU Golf Pavilion,KR,"{""category"": ""golf_club""}"
타이거CC,KR,"{""category"": ""golf_club""}"
Tiger CC,KR,"{""category"": ""golf_club""}"
원더클럽 파주CC,KR,"{""category"": ""golf_club""}"
Wonder Club Paju CC,KR,"{""category"": ""golf_club""}"
노스팜CC,KR,"{""category"": ""golf_club""}"
North Farm CC,KR,"{""category"": ""golf_club""}"
파주제이퍼블릭골프클럽,KR,"{""category"": ""golf_club""}"
Paju J-Public GC,KR,"{""category"": ""golf_club""}"
남서울CC,KR,"{""category"": ""golf_club""}"
Namseoul CC,KR,"{""category"": ""golf_club""}"
아델스코트CC,KR,"{""category"": ""golf_club""}"
Adelscot CC,KR,"{""category"": ""golf_club""}"
더헤븐CC,KR,"{""category"": ""golf_club""}"
The Heaven CC,KR,"{""category"": ""golf_club""}"
제일CC,KR,"{""category"": ""golf_club""}"
Jaeil CC,KR,"{""category"": ""golf_club""}"
한림광릉CC,KR,"{""category"": ""golf_club""}"
Hallym Gwangneung CC,KR,"{""category"": ""golf_club""}"
남양주CC,KR,"{""category"": ""golf_club""}"
Namyangju CC,KR,"{""category"": ""golf_club""}"
비전힐스,KR,"{""category"": ""golf_club""}"
Vision Hills,KR,"{""category"": ""golf_club""}"
양주CC,KR,"{""category"": ""golf_club""}"
Yangju CC,KR,"{""category"": ""golf_club""}"
남양주해비치CC,KR,"{""category"": ""golf_club""}"
Namyangju Haevichi CC,KR,"{""category"": ""golf_club""}"
레이크우드CC,KR,"{""category"": ""golf_club""}"
Lakewood CC,KR,"{""category"": ""golf_club""}"
송추CC,KR,"{""category"": ""golf_club""}"
Songchu CC,KR,"{""category"": ""golf_club""}"
안성베네스트GC,KR,"{""category"": ""golf_club""}"
Anseong Benest GC,KR,"{""category"": ""golf_club""}"
골프존카운티 안성W,KR,"{""category"": ""golf_club""}"
Golf Zone County Anseong W,KR,"{""category"": ""golf_club""}"
마에스트로CC,KR,"{""category"": ""golf_club""}"
Maestro CC,KR,"{""category"": ""golf_club""}"
신안 CC,KR,"{""category"": ""golf_club""}"
Sinan CC,KR,"{""category"": ""golf_club""}"
에덴블루CC,KR,"{""category"": ""golf_club""}"
Eden Blue CC,KR,"{""category"": ""golf_club""}"
파인크리크CC,KR,"{""category"": ""golf_club""}"
Pine Creek CC,KR,"{""category"": ""golf_club""}"
아세코밸리골프클럽,KR,"{""category"": ""golf_club""}"
Aseco Valley GC,KR,"{""category"": ""golf_club""}"
뉴스프링빌 컨트리클럽,KR,"{""category"": ""golf_club""}"
New Springville CC,KR,"{""category"": ""golf_club""}"
더반GC,KR,"{""category"": ""golf_club""}"
Durban GC,KR,"{""category"": ""golf_club""}"
마이다스레이크 이천 골프앤리조트,KR,"{""category"": ""golf_club""}"
Midas Lake Icheon Golf & Resort,KR,"{""category"": ""golf_club""}"
블랙스톤리조트이천,KR,"{""category"": ""golf_club""}"
Blackstone Resort Icheon,KR,"{""category"": ""golf_club""}"
비에이비스타CC,KR,"{""category"": ""golf_club""}"
BA Vista CC,KR,"{""category"": ""golf_club""}"
더 크로스비 골프클럽,KR,"{""category"": ""golf_club""}"
The Crosby GC,KR,"{""category"": ""golf_club""}"
H1 CLUB,KR,"{""category"": ""golf_club""}"
남여주GC,KR,"{""category"": ""golf_club""}"
Namyeoju GC,KR,"{""category"": ""golf_club""}"
스카이밸리CC,KR,"{""category"": ""golf_club""}"
Sky Valley CC,KR,"{""category"": ""golf_club""}"
여주컨트리클럽,KR,"{""category"": ""golf_club""}"
Yeoju CC,KR,"{""category"": ""golf_club""}"
자유CC,KR,"{""category"": ""golf_club""}"
Jayu CC,KR,"{""category"": ""golf_club""}"
캐슬파인GC,KR,"{""category"": ""golf_club""}"
Castle Pine GC,KR,"{""category"": ""golf_club""}"
빅토리아 골프클럽,KR,"{""category"": ""golf_club""}"
Victoria GC,KR,"{""category"": ""golf_club""}"
티클라우드CC,KR,"{""category"": ""golf_club""}"
T-Cloud CC,KR,"{""category"": ""golf_club""}"
베어크리크 골프클럽,KR,"{""category"": ""golf_club""}"
Bear Creek GC,KR,"{""category"": ""golf_club""}"
썬힐GC,KR,"{""category"": ""golf_club""}"
Sun Hill GC,KR,"{""category"": ""golf_club""}"
푸른솔GC 포천,KR,"{""category"": ""golf_club""}"
Pureunsol GC Pocheon,KR,"{""category"": ""golf_club""}"
포천힐스CC,KR,"{""category"": ""golf_club""}"
Pocheon Hills CC,KR,"{""category"": ""golf_club""}"
캐슬렉스서울GC,KR,"{""category"": ""golf_club""}"
Castlex Seoul GC,KR,"{""category"": ""golf_club""}"
기흥CC,KR,"{""category"": ""golf_club""}"
Giheung CC,KR,"{""category"": ""golf_club""}"
리베라CC,KR,"{""category"": ""golf_club""}"
Rivera CC,KR,"{""category"": ""golf_club""}"
라비돌CC,KR,"{""category"": ""golf_club""}"
Ravidol CC,KR,"{""category"": ""golf_club""}"
링크나인GC,KR,"{""category"": ""golf_club""}"
Link Nine GC,KR,"{""category"": ""golf_club""}"
발리오스CC,KR,"{""category"": ""golf_club""}"
Balios CC,KR,"{""category"": ""golf_club""}"
화성골프클럽,KR,"{""category"": ""golf_club""}"
Hwaseong GC,KR,"{""category"": ""golf_club""}"
리앤리CC,KR,"{""category"": ""golf_club""}"
Lee & Lee CC,KR,"{""category"": ""golf_club""}"
베뉴지CC,KR,"{""category"": ""golf_club""}"
VenueG CC,KR,"{""category"": ""golf_club""}"
크리스탈 밸리CC,KR,"{""category"": ""golf_club""}"
Crystal Valley CC,KR,"{""category"": ""golf_club""}"
프리스틴밸리GC,KR,"{""category"": ""golf_club""}"
Prestin Valley GC,KR,"{""category"": ""golf_club""}"
아난티 클럽 서울,KR,"{""category"": ""golf_club""}"
Ananti Club Seoul,KR,"{""category"": ""golf_club""}"
양평TPC GC,KR,"{""category"": ""golf_club""}"
Yangpyeong TPC GC,KR,"{""category"": ""golf_club""}"
더스타휴골프앤리조트,KR,"{""category"": ""golf_club""}"
The Star Hue Golf & Resort,KR,"{""category"": ""golf_club""}"
메이플비치골프앤리조트 CC,KR,"{""category"": ""golf_club""}"
Maple Beach Golf & Resort CC,KR,"{""category"": ""golf_club""}"
샌드파인GC,KR,"{""category"": ""golf_club""}"
Sand Pine GC,KR,"{""category"": ""golf_club""}"
블랙밸리CC,KR,"{""category"": ""golf_club""}"
Black Valley CC,KR,"{""category"": ""golf_club""}"
파인밸리CC,KR,"{""category"": ""golf_club""}"
Pine Valley CC,KR,"{""category"": ""golf_club""}"
영랑호CC,KR,"{""category"": ""golf_club""}"
Yeongnang Lake CC,KR,"{""category"": ""golf_club""}"
플라자CC 설악,KR,"{""category"": ""golf_club""}"
Plaza CC Seorak,KR,"{""category"": ""golf_club""}"
센추리21CC,KR,"{""category"": ""golf_club""}"
Century 21CC,KR,"{""category"": ""golf_club""}"
화성상록GC,KR,"{""category"": ""golf_club""}"
Hwaseong Sangnok GC,KR,"{""category"": ""golf_club""}"
파크밸리GC,KR,"{""category"": ""golf_club""}"
Park Valley GC,KR,"{""category"": ""golf_club""}"
남춘천CC,KR,"{""category"": ""golf_club""}"
Namchuncheon CC,KR,"{""category"": ""golf_club""}"
휘슬링락CC,KR,"{""category"": ""golf_club""}"
Whistling Rock CC,KR,"{""category"": ""golf_club""}"
라비에벨CC,KR,"{""category"": ""golf_club""}"
La Viebel CC,KR,"{""category"": ""golf_club""}"
제이드팰리스 골프클럽,KR,"{""category"": ""golf_club""}"
Jade Palace GC,KR,"{""category"": ""golf_club""}"
오투리조트CC,KR,"{""category"": ""golf_club""}"
O2 Resort CC,KR,"{""category"": ""golf_club""}"
동강시스타CC,KR,"{""category"": ""golf_club""}"
Donggang Sistar CC,KR,"{""category"": ""golf_club""}"
소노펠리체CC 델피노,KR,"{""category"": ""golf_club""}"
Sonofelice CC Delpino,KR,"{""category"": ""golf_club""}"
설해원 골프,KR,"{""category"": ""golf_club""}"
SeolHaewon Golf,KR,"{""category"": ""golf_club""}"
에콜리안정선CC,KR,"{""category"": ""golf_club""}"
Echoli Stable Line CC,KR,"{""category"": ""golf_club""}"
하이원CC,KR,"{""category"": ""golf_club""}"
High1 CC,KR,"{""category"": ""golf_club""}"
한탄강CC,KR,"{""category"": ""golf_club""}"
Hantan River CC,KR,"{""category"": ""golf_club""}"
용평컨트리클럽,KR,"{""category"": ""golf_club""}"
Yongpyeong CC,KR,"{""category"": ""golf_club""}"
원더클럽 알펜시아700GC,KR,"{""category"": ""golf_club""}"
Wonder Club Alpensia 700GC,KR,"{""category"": ""golf_club""}"
소노펠리체CC 비발디파크 WEST,KR,"{""category"": ""golf_club""}"
Sonofelice CC Vivaldi Park WEST,KR,"{""category"": ""golf_club""}"
세이지우드CC 홍천,KR,"{""category"": ""golf_club""}"
Sagewood CC Hongcheon,KR,"{""category"": ""golf_club""}"
클럽모우CC,KR,"{""category"": ""golf_club""}"
Club Mow CC,KR,"{""category"": ""golf_club""}"
힐드로사이CC,KR,"{""category"": ""golf_club""}"
Hilldeloci CC,KR,"{""category"": ""golf_club""}"
웰리힐리CC,KR,"{""category"": ""golf_club""}"
Welli Hilli CC,KR,"{""category"": ""golf_club""}"
360도CC,KR,"{""category"": ""golf_club""}"
360 CC,KR,"{""category"": ""golf_club""}"
킹즈락CC,KR,"{""category"": ""golf_club""}"
Kings Rock CC,KR,"{""category"": ""golf_club""}"
센테리움CC,KR,"{""category"": ""golf_club""}"
Centerium CC,KR,"{""category"": ""golf_club""}"
대영베이스CC,KR,"{""category"": ""golf_club""}"
Daeyoung Base CC,KR,"{""category"": ""golf_club""}"
